Musical,Song,Text
Sunday in the Park with George,Chromolume #7 / Putting It Together,"Suddenly, you're past it"
Sunday in the Park with George,Chromolume #7 / Putting It Together,All compromises—
Sunday in the Park with George,Chromolume #7 / Putting It Together,And then when it's allegorical—!
Sunday in the Park with George,Chromolume #7 / Putting It Together,Art isn't easy—
Sunday in the Park with George,Chromolume #7 / Putting It Together,Art isn't easy—
Sunday in the Park with George,Chromolume #7 / Putting It Together,Art isn't easy—
Sunday in the Park with George,Chromolume #7 / Putting It Together,Any way you look at it!
Sunday in the Park with George,Chromolume #7 / Putting It Together,Here's George now!
Sunday in the Park with George,Chromolume #7 / Putting It Together,"All right, George"
Sunday in the Park with George,Chromolume #7 / Putting It Together,"As long as it's your night, George—"
Sunday in the Park with George,Chromolume #7 / Putting It Together,"You know what's in the room, George:"
Sunday in the Park with George,Chromolume #7 / Putting It Together,"Another Chromolume, George"
Sunday in the Park with George,Chromolume #7 / Putting It Together,It's time to get to work...
Sunday in the Park with George,Chromolume #7 / Putting It Together,George! I want you to meet one of our board members. This is Harriet Pawling.
Sunday in the Park with George,Chromolume #7 / Putting It Together,"What a pleasure! And this is my friend, Billy Webster."
Sunday in the Park with George,Chromolume #7 / Putting It Together,How do you do.
Sunday in the Park with George,Chromolume #7 / Putting It Together,"Well, I'll just leave you three to chat."
Sunday in the Park with George,Chromolume #7 / Putting It Together,Oh...
Sunday in the Park with George,Chromolume #7 / Putting It Together,"Say ""cheese,"" George"
Sunday in the Park with George,Chromolume #7 / Putting It Together,"And put them at their ease, George"
Sunday in the Park with George,Chromolume #7 / Putting It Together,"You're up on the trapeze, George"
Sunday in the Park with George,Chromolume #7 / Putting It Together,"Machines don't grow on trees, George"
Sunday in the Park with George,Chromolume #7 / Putting It Together,Start putting it together...
Sunday in the Park with George,Chromolume #7 / Putting It Together,This is the third piece of yours I've seen. They are getting so large!
Sunday in the Park with George,Chromolume #7 / Putting It Together,Art isn't easy
Sunday in the Park with George,Chromolume #7 / Putting It Together,Even when you're hot
Sunday in the Park with George,Chromolume #7 / Putting It Together,Are these inventions of yours one of a kind?
Sunday in the Park with George,Chromolume #7 / Putting It Together,Advancing art is easy—
Sunday in the Park with George,Chromolume #7 / Putting It Together,Yes.
Sunday in the Park with George,Chromolume #7 / Putting It Together,Financing it is not
Sunday in the Park with George,Chromolume #7 / Putting It Together,A vision's just a vision
Sunday in the Park with George,Chromolume #7 / Putting It Together,If it's only in your head
Sunday in the Park with George,Chromolume #7 / Putting It Together,If no one gets to see it
Sunday in the Park with George,Chromolume #7 / Putting It Together,It's as good as dead
Sunday in the Park with George,Chromolume #7 / Putting It Together,It has to come to light!
Sunday in the Park with George,Chromolume #7 / Putting It Together,I put the names of my contributors on the side of each machine.
Sunday in the Park with George,Chromolume #7 / Putting It Together,How clever!
Sunday in the Park with George,Chromolume #7 / Putting It Together,Bit by bit
Sunday in the Park with George,Chromolume #7 / Putting It Together,Putting it together
Sunday in the Park with George,Chromolume #7 / Putting It Together,Piece by piece—
Sunday in the Park with George,Chromolume #7 / Putting It Together,Only way to make a work of art
Sunday in the Park with George,Chromolume #7 / Putting It Together,Every moment makes a contribution
Sunday in the Park with George,Chromolume #7 / Putting It Together,Every little detail plays a part
Sunday in the Park with George,Chromolume #7 / Putting It Together,Having just the vision's no solution
Sunday in the Park with George,Chromolume #7 / Putting It Together,Everything depends on execution
Sunday in the Park with George,Chromolume #7 / Putting It Together,Putting it together
Sunday in the Park with George,Chromolume #7 / Putting It Together,That's what counts!
Sunday in the Park with George,Chromolume #7 / Putting It Together,The Board of the Foundation is meeting next week...
Sunday in the Park with George,Chromolume #7 / Putting It Together,Ounce by ounce
Sunday in the Park with George,Chromolume #7 / Putting It Together,Putting it together
Sunday in the Park with George,Chromolume #7 / Putting It Together,You'll come to lunch.
Sunday in the Park with George,Chromolume #7 / Putting It Together,Small amounts
Sunday in the Park with George,Chromolume #7 / Putting It Together,Adding up to make a work of art
Sunday in the Park with George,Chromolume #7 / Putting It Together,First of all you need a good foundation
Sunday in the Park with George,Chromolume #7 / Putting It Together,Otherwise it's risky from the start
Sunday in the Park with George,Chromolume #7 / Putting It Together,Takes a little cocktail conversation
Sunday in the Park with George,Chromolume #7 / Putting It Together,But without the proper preparation
Sunday in the Park with George,Chromolume #7 / Putting It Together,Having just the vision's no solution
Sunday in the Park with George,Chromolume #7 / Putting It Together,Everything depends on execution
Sunday in the Park with George,Chromolume #7 / Putting It Together,The art of making art
Sunday in the Park with George,Chromolume #7 / Putting It Together,Is putting it together
Sunday in the Park with George,Chromolume #7 / Putting It Together,Bit by bit
Sunday in the Park with George,Chromolume #7 / Putting It Together,"Oh, we haven't met. Charles Redmond, County Museum of Texas. I wanted you to know we're in the process of giving out some sizable commissions—"
Sunday in the Park with George,Chromolume #7 / Putting It Together,Link by link
Sunday in the Park with George,Chromolume #7 / Putting It Together,Making the connections
Sunday in the Park with George,Chromolume #7 / Putting It Together,I hope you don't mind my bringing up business during a social occasion.
Sunday in the Park with George,Chromolume #7 / Putting It Together,Drink by drink
Sunday in the Park with George,Chromolume #7 / Putting It Together,Fixing and perfecting the design
Sunday in the Park with George,Chromolume #7 / Putting It Together,Adding just a dab of politician
Sunday in the Park with George,Chromolume #7 / Putting It Together,(Always knowing where to draw the line)
Sunday in the Park with George,Chromolume #7 / Putting It Together,"Lining up the funds, but in addition"
Sunday in the Park with George,Chromolume #7 / Putting It Together,Lining up a prominent commission
Sunday in the Park with George,Chromolume #7 / Putting It Together,Otherwise your perfect composition
Sunday in the Park with George,Chromolume #7 / Putting It Together,Isn't going to get much exhibition
Sunday in the Park with George,Chromolume #7 / Putting It Together,Art isn't easy
Sunday in the Park with George,Chromolume #7 / Putting It Together,Every minor detail
Sunday in the Park with George,Chromolume #7 / Putting It Together,Is a major decision
Sunday in the Park with George,Chromolume #7 / Putting It Together,Have to keep things in scale
Sunday in the Park with George,Chromolume #7 / Putting It Together,Have to hold to your vision
Sunday in the Park with George,Chromolume #7 / Putting It Together,Every time I start to feel defensive
Sunday in the Park with George,Chromolume #7 / Putting It Together,I remember lasers are expensive
Sunday in the Park with George,Chromolume #7 / Putting It Together,What's a little cocktail conversation
Sunday in the Park with George,Chromolume #7 / Putting It Together,If it's going to get you your foundation
Sunday in the Park with George,Chromolume #7 / Putting It Together,Leading to a prominent commission
Sunday in the Park with George,Chromolume #7 / Putting It Together,And an exhibition in addition?
Sunday in the Park with George,Chromolume #7 / Putting It Together,Art isn't easy—
Sunday in the Park with George,Chromolume #7 / Putting It Together,Trying to make connections
Sunday in the Park with George,Chromolume #7 / Putting It Together,Who understands it?
Sunday in the Park with George,Chromolume #7 / Putting It Together,Difficult to evaluate
Sunday in the Park with George,Chromolume #7 / Putting It Together,Art isn't easy
Sunday in the Park with George,Chromolume #7 / Putting It Together,Trying to form collections
Sunday in the Park with George,Chromolume #7 / Putting It Together,Always in transit
Sunday in the Park with George,Chromolume #7 / Putting It Together,And then when you have to collaborate—!
Sunday in the Park with George,Chromolume #7 / Putting It Together,Art isn't easy
Sunday in the Park with George,Chromolume #7 / Putting It Together,Any way you look at it!
Sunday in the Park with George,Chromolume #7 / Putting It Together,"George, hello. Lee Randolph. I handle the public relations for the museum."
Sunday in the Park with George,Chromolume #7 / Putting It Together,Dot by dot
Sunday in the Park with George,Chromolume #7 / Putting It Together,Building up the image
Sunday in the Park with George,Chromolume #7 / Putting It Together,There's a lot of opportunity for some fine press here.
Sunday in the Park with George,Chromolume #7 / Putting It Together,Shot by shot—
Sunday in the Park with George,Chromolume #7 / Putting It Together,Keeping at a distance doesn't pay
Sunday in the Park with George,Chromolume #7 / Putting It Together,"Still, if you remember your objective"
Sunday in the Park with George,Chromolume #7 / Putting It Together,Not give all your privacy away
Sunday in the Park with George,Chromolume #7 / Putting It Together,A little bit of hype can be effective
Sunday in the Park with George,Chromolume #7 / Putting It Together,Long as you can keep it in perspective
Sunday in the Park with George,Chromolume #7 / Putting It Together,"After all, without some recognition"
Sunday in the Park with George,Chromolume #7 / Putting It Together,No one's going to give you a commission
Sunday in the Park with George,Chromolume #7 / Putting It Together,Art isn't easy
Sunday in the Park with George,Chromolume #7 / Putting It Together,Overnight you're a trend
Sunday in the Park with George,Chromolume #7 / Putting It Together,You're the right combination
Sunday in the Park with George,Chromolume #7 / Putting It Together,Then the trend's at an end
Sunday in the Park with George,Chromolume #7 / Putting It Together,You're suddenly last year's sensation
Sunday in the Park with George,Chromolume #7 / Putting It Together,If you feel a sense of coalition
Sunday in the Park with George,Chromolume #7 / Putting It Together,Then you never really stand alone
Sunday in the Park with George,Chromolume #7 / Putting It Together,If you want your work to reach fruition
Sunday in the Park with George,Chromolume #7 / Putting It Together,What you need's a link with your tradition
Sunday in the Park with George,Chromolume #7 / Putting It Together,And of course a prominent commission
Sunday in the Park with George,Chromolume #7 / Putting It Together,Plus a little formal recognition
Sunday in the Park with George,Chromolume #7 / Putting It Together,So that you can go on exhibit—
Sunday in the Park with George,Chromolume #7 / Putting It Together,So that your work can go on exhibition
Sunday in the Park with George,Chromolume #7 / Putting It Together,There's the man of the hour.
Sunday in the Park with George,Chromolume #7 / Putting It Together,Blair! Hello. I read your piece on neo-expressionism—
Sunday in the Park with George,Chromolume #7 / Putting It Together,Good for you!
Sunday in the Park with George,Chromolume #7 / Putting It Together,"Well, what did you think?"
Sunday in the Park with George,Chromolume #7 / Putting It Together,George. Chromolume number seven?
Sunday in the Park with George,Chromolume #7 / Putting It Together,"Be nice, George..."
Sunday in the Park with George,Chromolume #7 / Putting It Together,I was hoping it would be a series of three—four at the most.
Sunday in the Park with George,Chromolume #7 / Putting It Together,"You have to pay a price, George"
Sunday in the Park with George,Chromolume #7 / Putting It Together,"I've touted your work from the beginning, you know that."
Sunday in the Park with George,Chromolume #7 / Putting It Together,"They like to give advice, George"
Sunday in the Park with George,Chromolume #7 / Putting It Together,You were really onto something with these light machines—once.
Sunday in the Park with George,Chromolume #7 / Putting It Together,"Don't think about it twice, George..."
Sunday in the Park with George,Chromolume #7 / Putting It Together,Now they're just becoming more and more about less and less.
Sunday in the Park with George,Chromolume #7 / Putting It Together,I disagree.
Sunday in the Park with George,Chromolume #7 / Putting It Together,Now don't get me wrong. You're a talented guy. But I think you're capable of far more.
Sunday in the Park with George,Chromolume #7 / Putting It Together,"""Be new,"" George"
Sunday in the Park with George,Chromolume #7 / Putting It Together,"They tell you till they're blue, George"
Sunday in the Park with George,Chromolume #7 / Putting It Together,"Not that you couldn't succeed by doing Chromolume after Chromolume—but there are new discoveries to be made, George."
Sunday in the Park with George,Chromolume #7 / Putting It Together,"""You're new or else you're through, George"""
Sunday in the Park with George,Chromolume #7 / Putting It Together,"And even if it's true, George"
Sunday in the Park with George,Chromolume #7 / Putting It Together,You do what you can do...
Sunday in the Park with George,Chromolume #7 / Putting It Together,Bit by bit
Sunday in the Park with George,Chromolume #7 / Putting It Together,Putting it together
Sunday in the Park with George,Chromolume #7 / Putting It Together,Piece by piece
Sunday in the Park with George,Chromolume #7 / Putting It Together,Working out the vision night and day
Sunday in the Park with George,Chromolume #7 / Putting It Together,All it takes is time and perseverance
Sunday in the Park with George,Chromolume #7 / Putting It Together,With a little luck along the way
Sunday in the Park with George,Chromolume #7 / Putting It Together,Putting in a personal appearance
Sunday in the Park with George,Chromolume #7 / Putting It Together,Gathering supporters and adherents—
Sunday in the Park with George,Chromolume #7 / Putting It Together,But he combines all these different trends—
Sunday in the Park with George,Chromolume #7 / Putting It Together,Mapping out the right configuration
Sunday in the Park with George,Chromolume #7 / Putting It Together,Starting with a suitable foundation—
Sunday in the Park with George,Chromolume #7 / Putting It Together,He's an original—
Sunday in the Park with George,Chromolume #7 / Putting It Together,Was.
Sunday in the Park with George,Chromolume #7 / Putting It Together,Lining up a prominent commission
Sunday in the Park with George,Chromolume #7 / Putting It Together,And an exhibition in addition—
Sunday in the Park with George,Chromolume #7 / Putting It Together,Here a little dab of politician
Sunday in the Park with George,Chromolume #7 / Putting It Together,I like those images
Sunday in the Park with George,Chromolume #7 / Putting It Together,There a little touch of publication
Sunday in the Park with George,Chromolume #7 / Putting It Together,Some
Sunday in the Park with George,Chromolume #7 / Putting It Together,They're just his personal response
Sunday in the Park with George,Chromolume #7 / Putting It Together,To what?
Sunday in the Park with George,Chromolume #7 / Putting It Together,The painting!
Sunday in the Park with George,Chromolume #7 / Putting It Together,Till you have a balanced composition
Sunday in the Park with George,Chromolume #7 / Putting It Together,"Bullshit. Anyway, the painting's overrated—"
Sunday in the Park with George,Chromolume #7 / Putting It Together,"It's only new, though, for now"
Sunday in the Park with George,Chromolume #7 / Putting It Together,Overrated? It's a masterpiece!
Sunday in the Park with George,Chromolume #7 / Putting It Together,Everything depends on preparation
Sunday in the Park with George,Chromolume #7 / Putting It Together,Nouveau
Sunday in the Park with George,Chromolume #7 / Putting It Together,"A masterpiece? Historically important, maybe—"
Sunday in the Park with George,Chromolume #7 / Putting It Together,And yesterday's forgotten
Sunday in the Park with George,Chromolume #7 / Putting It Together,"Oh, now you're judging Seurat, are you?"
Sunday in the Park with George,Chromolume #7 / Putting It Together,Even if you do have the suspicion
Sunday in the Park with George,Chromolume #7 / Putting It Together,"All it is is pleasant, just like George's work"
Sunday in the Park with George,Chromolume #7 / Putting It Together,It's just your jealousy of George's work
Sunday in the Park with George,Chromolume #7 / Putting It Together,You can't divide art today
Sunday in the Park with George,Chromolume #7 / Putting It Together,And you can't tell good from rotten and—
Sunday in the Park with George,Chromolume #7 / Putting It Together,"No nuance, no resonance, no relevance—"
Sunday in the Park with George,Chromolume #7 / Putting It Together,"There's nuance, and there's resonance, there's relevance—"
Sunday in the Park with George,Chromolume #7 / Putting It Together,That it's taking all your concentration
Sunday in the Park with George,Chromolume #7 / Putting It Together,I'm not surprised
Sunday in the Park with George,Chromolume #7 / Putting It Together,Most art today
Sunday in the Park with George,Chromolume #7 / Putting It Together,Today it's all a matter of promotion
Sunday in the Park with George,Chromolume #7 / Putting It Together,There's not much point in arguing
Sunday in the Park with George,Chromolume #7 / Putting It Together,Go with it
Sunday in the Park with George,Chromolume #7 / Putting It Together,No point in arguing
Sunday in the Park with George,Chromolume #7 / Putting It Together,"Is a matter of promotion, but then—"
Sunday in the Park with George,Chromolume #7 / Putting It Together,The art of making art
Sunday in the Park with George,Chromolume #7 / Putting It Together,"Besides it's all promotion, but then—"
Sunday in the Park with George,Chromolume #7 / Putting It Together,"You say it's all promotion, but then—"
Sunday in the Park with George,Chromolume #7 / Putting It Together,What will they think of next?
Sunday in the Park with George,Chromolume #7 / Putting It Together,That is the state of the art
Sunday in the Park with George,Chromolume #7 / Putting It Together,Is putting it together
Sunday in the Park with George,Chromolume #7 / Putting It Together,And art isn't easy...
Sunday in the Park with George,Chromolume #7 / Putting It Together,Bit by bit
Sunday in the Park with George,Chromolume #7 / Putting It Together,Link by link
Sunday in the Park with George,Chromolume #7 / Putting It Together,Drink by drink
Sunday in the Park with George,Chromolume #7 / Putting It Together,Mink by mink
Sunday in the Park with George,Chromolume #7 / Putting It Together,And that
Sunday in the Park with George,Chromolume #7 / Putting It Together,Is the state of the—
Sunday in the Park with George,Chromolume #7 / Putting It Together,Art!
Sunday in the Park with George,Children and Art,You would have liked him
Sunday in the Park with George,Children and Art,"Mama, you would"
Sunday in the Park with George,Children and Art,"Mama, he makes things"
Sunday in the Park with George,Children and Art,"Mama, they're good"
Sunday in the Park with George,Children and Art,Just as you said from the start
Sunday in the Park with George,Children and Art,Children and art...
Sunday in the Park with George,Children and Art,Children and art...
Sunday in the Park with George,Children and Art,He should be happy
Sunday in the Park with George,Children and Art,"Mama, he's blue"
Sunday in the Park with George,Children and Art,What do I do?
Sunday in the Park with George,Children and Art,You should have seen it
Sunday in the Park with George,Children and Art,It was a sight
Sunday in the Park with George,Children and Art,"Mama, I mean it—"
Sunday in the Park with George,Children and Art,All color and light!
Sunday in the Park with George,Children and Art,I don't understand what it was
Sunday in the Park with George,Children and Art,"But, Mama, the things that he does—!"
Sunday in the Park with George,Children and Art,They twinkle and shimmer and buzz
Sunday in the Park with George,Children and Art,You would have liked them...
Sunday in the Park with George,Children and Art,It...
Sunday in the Park with George,Children and Art,Him...
Sunday in the Park with George,Children and Art,"Henry, Henry, Henry..."
Sunday in the Park with George,Children and Art,"It's George, grandmother."
Sunday in the Park with George,Children and Art,Of course it is. I thought you were your father for a moment. Did I tell you who that was?
Sunday in the Park with George,Children and Art,Of course. That is your mother.
Sunday in the Park with George,Children and Art,Isn't she beautiful? There she is—
Sunday in the Park with George,Children and Art,"There she is, there she is, there she is"
Sunday in the Park with George,Children and Art,Mama is everywhere
Sunday in the Park with George,Children and Art,He must have loved her so much...
Sunday in the Park with George,Children and Art,"Is she really in all those places, Marie?"
Sunday in the Park with George,Children and Art,"This is our family, this is the lot"
Sunday in the Park with George,Children and Art,"After I go, this is all that you've got"
Sunday in the Park with George,Children and Art,Honey
Sunday in the Park with George,Children and Art,"Wasn't she beautiful, though?"
Sunday in the Park with George,Children and Art,You would have liked her
Sunday in the Park with George,Children and Art,Mama did things
Sunday in the Park with George,Children and Art,No one had done
Sunday in the Park with George,Children and Art,Mama was funny
Sunday in the Park with George,Children and Art,Mama was fun
Sunday in the Park with George,Children and Art,Mama spent money
Sunday in the Park with George,Children and Art,When she had none
Sunday in the Park with George,Children and Art,"Mama said, ""Honey"
Sunday in the Park with George,Children and Art,Mustn't be blue
Sunday in the Park with George,Children and Art,It's not so much do what you like
Sunday in the Park with George,Children and Art,"As it is that you like what you do"""
Sunday in the Park with George,Children and Art,"Mama said, ""Darling"
Sunday in the Park with George,Children and Art,Don't make such a drama
Sunday in the Park with George,Children and Art,A little less thinking
Sunday in the Park with George,Children and Art,"A little more feeling—"""
Sunday in the Park with George,Children and Art,I'm just quoting Mama...
Sunday in the Park with George,Children and Art,The child is so sweet
Sunday in the Park with George,Children and Art,And the girls are so rapturous
Sunday in the Park with George,Children and Art,Isn't it lovely how artists can capture us?
Sunday in the Park with George,Children and Art,"Yes it is, Marie."
Sunday in the Park with George,Children and Art,You would have liked her—
Sunday in the Park with George,Children and Art,"Honey, I'm wrong"
Sunday in the Park with George,Children and Art,You would have loved her
Sunday in the Park with George,Children and Art,Mama enjoyed things
Sunday in the Park with George,Children and Art,Mama was smart
Sunday in the Park with George,Children and Art,See how she shimmers—
Sunday in the Park with George,Children and Art,I mean from the heart
Sunday in the Park with George,Children and Art,"I know, honey, you don't agree"
Sunday in the Park with George,Children and Art,But this is our family tree
Sunday in the Park with George,Children and Art,"Just wait till we're there, and you'll see—"
Sunday in the Park with George,Children and Art,Listen to me...
Sunday in the Park with George,Children and Art,Mama was smart...
Sunday in the Park with George,Children and Art,Listen to Mama...
Sunday in the Park with George,Children and Art,Children and art...
Sunday in the Park with George,Children and Art,Children and art...
Sunday in the Park with George,Children and Art,Goodbye Mama.
Sunday in the Park with George,Lesson #8,"""Charles has a book..."""
Sunday in the Park with George,Lesson #8,"""Charles shows them his crayons..."""
Sunday in the Park with George,Lesson #8,"""Marie has the ball of Charles..."""
Sunday in the Park with George,Lesson #8,"""Good for Marie..."""
Sunday in the Park with George,Lesson #8,"""Charles misses his ball..."""
Sunday in the Park with George,Lesson #8,George misses Marie
Sunday in the Park with George,Lesson #8,George misses a lot
Sunday in the Park with George,Lesson #8,George is alone
Sunday in the Park with George,Lesson #8,George looks around
Sunday in the Park with George,Lesson #8,He sees the park
Sunday in the Park with George,Lesson #8,It is depressing
Sunday in the Park with George,Lesson #8,George looks ahead
Sunday in the Park with George,Lesson #8,George sees the dark
Sunday in the Park with George,Lesson #8,George feels afraid
Sunday in the Park with George,Lesson #8,Where are the people
Sunday in the Park with George,Lesson #8,Out strolling on Sunday?
Sunday in the Park with George,Lesson #8,George looks within:
Sunday in the Park with George,Lesson #8,George is adrift
Sunday in the Park with George,Lesson #8,George goes by guessing
Sunday in the Park with George,Lesson #8,George looks behind:
Sunday in the Park with George,Lesson #8,He had a gift
Sunday in the Park with George,Lesson #8,When did it fade?
Sunday in the Park with George,Lesson #8,You wanted people out
Sunday in the Park with George,Lesson #8,Strolling on Sunday—
Sunday in the Park with George,Lesson #8,"Sorry, Marie..."
Sunday in the Park with George,Lesson #8,See George remember how George used to be
Sunday in the Park with George,Lesson #8,Stretching his vision in every direction
Sunday in the Park with George,Lesson #8,See George attempting to see a connection
Sunday in the Park with George,Lesson #8,When all he can see
Sunday in the Park with George,Lesson #8,Is maybe a tree
Sunday in the Park with George,Lesson #8,The family tree—
Sunday in the Park with George,Lesson #8,"Sorry, Marie..."
Sunday in the Park with George,Lesson #8,George is afraid
Sunday in the Park with George,Lesson #8,George sees the park
Sunday in the Park with George,Lesson #8,George sees it dying
Sunday in the Park with George,Lesson #8,George too may fade
Sunday in the Park with George,Lesson #8,Leaving no mark
Sunday in the Park with George,Lesson #8,Just passing through
Sunday in the Park with George,Lesson #8,Just like the people
Sunday in the Park with George,Lesson #8,Out strolling on Sunday...
Sunday in the Park with George,Lesson #8,George looks around
Sunday in the Park with George,Lesson #8,George is alone
Sunday in the Park with George,Lesson #8,No use denying
Sunday in the Park with George,Lesson #8,George is aground
Sunday in the Park with George,Lesson #8,George has outgrown
Sunday in the Park with George,Lesson #8,What he can do
Sunday in the Park with George,Lesson #8,George would have liked to see
Sunday in the Park with George,Lesson #8,People out strolling on Sunday...
Sunday in the Park with George,Move On,Are you working on something new?
Sunday in the Park with George,Move On,No.
Sunday in the Park with George,Move On,"That is not like you, George."
Sunday in the Park with George,Move On,I've nothing to say
Sunday in the Park with George,Move On,You have many things.
Sunday in the Park with George,Move On,"Well, nothing that's not been said"
Sunday in the Park with George,Move On,"Said by you, though, George."
Sunday in the Park with George,Move On,I do not know where to go
Sunday in the Park with George,Move On,And nor did I
Sunday in the Park with George,Move On,I want to make things that count
Sunday in the Park with George,Move On,Things that will be new...
Sunday in the Park with George,Move On,I did what I had to do
Sunday in the Park with George,Move On,What am I to do?
Sunday in the Park with George,Move On,Move on
Sunday in the Park with George,Move On,Stop worrying where you're going—
Sunday in the Park with George,Move On,Move on
Sunday in the Park with George,Move On,If you can know where you're going
Sunday in the Park with George,Move On,You've gone
Sunday in the Park with George,Move On,Just keep moving on
Sunday in the Park with George,Move On,"I chose, and my world was shaken—"
Sunday in the Park with George,Move On,So what?
Sunday in the Park with George,Move On,The choice may have been mistaken
Sunday in the Park with George,Move On,The choosing was not
Sunday in the Park with George,Move On,You have to move on
Sunday in the Park with George,Move On,Look at what you want
Sunday in the Park with George,Move On,Not at where you are
Sunday in the Park with George,Move On,Not at what you'll be
Sunday in the Park with George,Move On,Look at all the things you've done for me:
Sunday in the Park with George,Move On,Opened up my eyes
Sunday in the Park with George,Move On,Taught me how to see
Sunday in the Park with George,Move On,Notice every tree—
Sunday in the Park with George,Move On,Notice every tree...
Sunday in the Park with George,Move On,Understand the light—
Sunday in the Park with George,Move On,Understand the light...
Sunday in the Park with George,Move On,Concentrate
Sunday in the Park with George,Move On,on now—
Sunday in the Park with George,Move On,I want to move on
Sunday in the Park with George,Move On,I want to explore the light
Sunday in the Park with George,Move On,I want to know how to get through
Sunday in the Park with George,Move On,Through to something new
Sunday in the Park with George,Move On,Something of my own—
Sunday in the Park with George,Move On,Move on
Sunday in the Park with George,Move On,Move on
Sunday in the Park with George,Move On,Stop worrying if your vision
Sunday in the Park with George,Move On,Is new
Sunday in the Park with George,Move On,Let others make that decision—
Sunday in the Park with George,Move On,They usually do
Sunday in the Park with George,Move On,You keep moving on
Sunday in the Park with George,Move On,Look at what you've done (Something in the light)
Sunday in the Park with George,Move On,Then at what you want (Something in the sky)
Sunday in the Park with George,Move On,Not at where you are (In the grass)
Sunday in the Park with George,Move On,What you'll be (Up behind the trees...)
Sunday in the Park with George,Move On,Look at all the things
Sunday in the Park with George,Move On,You gave to me (Things I hadn't looked at)
Sunday in the Park with George,Move On,Let me give to you (Till now)
Sunday in the Park with George,Move On,Something in return (Flower in your hat)
Sunday in the Park with George,Move On,And your smile
Sunday in the Park with George,Move On,I would be so pleased...
Sunday in the Park with George,Move On,And the color of your hair
Sunday in the Park with George,Move On,And the way you catch the light
Sunday in the Park with George,Move On,And the care
Sunday in the Park with George,Move On,And the feeling
Sunday in the Park with George,Move On,And the life
Sunday in the Park with George,Move On,Moving on!
Sunday in the Park with George,Move On,We've always belonged together!
Sunday in the Park with George,Move On,We will always belong together!
Sunday in the Park with George,Move On,Just keep moving on
Sunday in the Park with George,Move On,Anything you do
Sunday in the Park with George,Move On,Let it come from you
Sunday in the Park with George,Move On,Then it will be new
Sunday in the Park with George,Move On,Give us more to see
Sunday in the Park with George,Sunday (Finale),"Dot, why did you write these words?"
Sunday in the Park with George,Sunday (Finale),"They are your words, George. The ones you muttered so often when you worked."
Sunday in the Park with George,Sunday (Finale),"""Order."""
Sunday in the Park with George,Sunday (Finale),"""Design."""
Sunday in the Park with George,Sunday (Finale),"""Tension."""
Sunday in the Park with George,Sunday (Finale),"""Composition."""
Sunday in the Park with George,Sunday (Finale),"""Balance."""
Sunday in the Park with George,Sunday (Finale),"""Light."""
Sunday in the Park with George,Sunday (Finale),"Dot, I cannot read this word."
Sunday in the Park with George,Sunday (Finale),Harmony.
Sunday in the Park with George,Sunday (Finale),Sunday
Sunday in the Park with George,Sunday (Finale),"""So much love in his words"""
Sunday in the Park with George,Sunday (Finale),By the blue
Sunday in the Park with George,Sunday (Finale),Purple yellow red water
Sunday in the Park with George,Sunday (Finale),"""Forever with his colors"""
Sunday in the Park with George,Sunday (Finale),On the green
Sunday in the Park with George,Sunday (Finale),Purple yellow red grass
Sunday in the Park with George,Sunday (Finale),"""How George looks"""
Sunday in the Park with George,Sunday (Finale),As we pass
Sunday in the Park with George,Sunday (Finale),"""He can look forever"""
Sunday in the Park with George,Sunday (Finale),Through arrangements of shadows
Sunday in the Park with George,Sunday (Finale),"""What does he see?"""
Sunday in the Park with George,Sunday (Finale),"""His eyes so dark and shiny"""
Sunday in the Park with George,Sunday (Finale),Towards the verticals of trees
Sunday in the Park with George,Sunday (Finale),"""So careful, so exact"""
Sunday in the Park with George,Sunday (Finale),Forever
Sunday in the Park with George,Sunday (Finale),By the blue
Sunday in the Park with George,Sunday (Finale),Purple yellow red water
Sunday in the Park with George,Sunday (Finale),On the green
Sunday in the Park with George,Sunday (Finale),Orange violet mass
Sunday in the Park with George,Sunday (Finale),Of the grass
Sunday in the Park with George,Sunday (Finale),In our perfect park
Sunday in the Park with George,Sunday (Finale),Made of flecks of light
Sunday in the Park with George,Sunday (Finale),And dark
Sunday in the Park with George,Sunday (Finale),And parasols...
Sunday in the Park with George,Sunday (Finale),People strolling through the trees
Sunday in the Park with George,Sunday (Finale),Of a small suburban park
Sunday in the Park with George,Sunday (Finale),On an island in the river
Sunday in the Park with George,Sunday (Finale),On an ordinary Sunday...
Sunday in the Park with George,Sunday (Finale),Sunday...
Sunday in the Park with George,Sunday (Finale),Sunday...
Sunday in the Park with George,Sunday (Finale),"""White. A blank page or canvas. His favorite. So many possibilities..."""
